order_id,product_id,productname,category,subcategory
CA-2015-131072,OFF-BI-10002794,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",Office Supplies,Binders
CA-2014-131541,OFF-FA-10000621,"OIC Colored Binder Clips, Assorted Sizes",Office Supplies,Fasteners
CA-2014-131541,FUR-FU-10003623,"DataProducts Ampli Magnifier Task Lamp, Black,",Furniture,Furnishings
CA-2014-131541,OFF-EN-10000781,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Office Supplies,Envelopes
CA-2015-119550,FUR-CH-10002044,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",Furniture,Chairs
US-2015-138093,OFF-AR-10000817,Manco Dry-Lighter Erasable Highlighter,Office Supplies,Art
US-2015-138093,OFF-PA-10001509,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",Office Supplies,Paper
US-2015-138093,TEC-PH-10004667,Cisco 8x8 Inc. 6753i IP Business Phone System,Technology,Phones
US-2015-138093,OFF-PA-10000143,Astroparche Fine Business Paper,Office Supplies,Paper
US-2015-138093,FUR-CH-10000785,Global Ergonomic Managers Chair,Furniture,Chairs
CA-2016-126165,FUR-TA-10001676,Hon 61000 Series Interactive Training Tables,Furniture,Tables
CA-2017-126123,OFF-BI-10000309,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",Office Supplies,Binders
CA-2017-126123,OFF-BI-10004224,Catalog Binders with Expanding Posts,Office Supplies,Binders
CA-2016-143441,OFF-LA-10002312,Avery 490,Office Supplies,Labels
CA-2017-148320,OFF-PA-10003022,Xerox 1992,Office Supplies,Paper
CA-2016-125661,OFF-EN-10001532,Brown Kraft Recycled Envelopes,Office Supplies,Envelopes
CA-2016-125661,TEC-AC-10004855,V7 USB Numeric Keypad,Technology,Accessories
US-2014-123519,OFF-AR-10003829,Newell 35,Office Supplies,Art
US-2014-123519,FUR-TA-10002645,Hon Rectangular Conference Tables,Furniture,Tables
US-2014-123519,TEC-AC-10003033,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,Technology,Accessories
CA-2014-155593,OFF-SU-10002522,Acme Kleen Earth Office Shears,Office Supplies,Supplies
CA-2017-136000,OFF-BI-10004828,GBC Poly Designer Binding Covers,Office Supplies,Binders
US-2015-160857,FUR-FU-10001095,DAX Black Cherry Wood-Tone Poster Frame,Furniture,Furnishings
US-2015-160857,OFF-SU-10000157,Compact Automatic Electric Letter Opener,Office Supplies,Supplies
US-2015-160857,FUR-CH-10002647,"Situations Contoured Folding Chairs, 4/Set",Furniture,Chairs
US-2015-160857,TEC-CO-10004115,Sharp AL-1530CS Digital Copier,Technology,Copiers
US-2015-160857,OFF-PA-10003363,Xerox 204,Office Supplies,Paper
CA-2017-115805,TEC-PH-10003092,Motorola L804,Technology,Phones
US-2014-143707,TEC-PH-10003655,Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4,Technology,Phones
CA-2017-116939,OFF-ST-10001476,Steel Personal Filing/Posting Tote,Office Supplies,Storage
CA-2015-124107,TEC-AC-10002049,Logitech G19 Programmable Gaming Keyboard,Technology,Accessories
CA-2015-124107,TEC-PH-10003875,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,Technology,Phones
CA-2015-124107,OFF-EN-10003286,Staple envelope,Office Supplies,Envelopes
CA-2015-124107,OFF-AP-10003971,Belkin 6 Outlet Metallic Surge Strip,Office Supplies,Appliances
CA-2017-126550,OFF-ST-10001031,Adjustable Personal File Tote,Office Supplies,Storage
CA-2015-138674,OFF-FA-10000304,Advantus Push Pins,Office Supplies,Fasteners
CA-2015-138674,TEC-AC-10000358,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,Technology,Accessories
CA-2015-138674,TEC-AC-10002800,Plantronics Audio 478 Stereo USB Headset,Technology,Accessories
CA-2016-165820,OFF-PA-10004735,Xerox 1905,Office Supplies,Paper
CA-2014-103191,OFF-ST-10002574,"SAFCO Commercial Wire Shelving, Black",Office Supplies,Storage
CA-2015-103933,TEC-AC-10004171,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,Technology,Accessories
CA-2015-110548,TEC-PH-10002922,ShoreTel ShorePhone IP 230 VoIP phone,Technology,Phones
CA-2017-117324,TEC-AC-10003023,Logitech G105 Gaming Keyboard,Technology,Accessories
CA-2017-117324,OFF-AP-10003590,Hoover WindTunnel Plus Canister Vacuum,Office Supplies,Appliances
CA-2017-117324,OFF-LA-10003510,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",Office Supplies,Labels
CA-2017-117324,FUR-BO-10003159,"Sauder Camden County Collection Libraries, Planked Cherry Finish",Furniture,Bookcases
CA-2017-117324,OFF-PA-10002713,"Adams Phone Message Book, 200 Message Capacity, 8 1/16 x 11",Office Supplies,Paper
CA-2017-143574,FUR-BO-10002598,"Hon Metal Bookcases, Putty",Furniture,Bookcases
CA-2017-143574,OFF-SU-10002537,Acme Box Cutter Scissors,Office Supplies,Supplies
CA-2017-143574,FUR-FU-10003976,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",Furniture,Furnishings
CA-2014-111773,OFF-BI-10000174,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",Office Supplies,Binders
CA-2014-148614,OFF-PA-10002893,"Wirebound Service Call Books, 5 1/2"" x 4""",Office Supplies,Paper
CA-2014-148614,FUR-FU-10003194,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",Furniture,Furnishings
CA-2017-156139,OFF-BI-10004233,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",Office Supplies,Binders
US-2017-147886,OFF-PA-10000232,Xerox 1975,Office Supplies,Paper
US-2017-147886,FUR-FU-10001095,DAX Black Cherry Wood-Tone Poster Frame,Furniture,Furnishings
US-2017-147886,TEC-MA-10004679,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,Technology,Machines
US-2017-147886,OFF-PA-10003651,Xerox 1968,Office Supplies,Paper
US-2017-147886,OFF-PA-10000743,Xerox 1977,Office Supplies,Paper
US-2017-147886,OFF-ST-10002743,SAFCO Boltless Steel Shelving,Office Supplies,Storage
US-2017-147886,FUR-FU-10003829,Stackable Trays,Furniture,Furnishings
CA-2016-113733,TEC-PH-10002496,Cisco SPA301,Technology,Phones
CA-2016-113733,TEC-AC-10002473,Maxell 4.7GB DVD-R,Technology,Accessories
CA-2016-113733,TEC-AC-10004877,Imation 30456 USB Flash Drive 8GB,Technology,Accessories
CA-2017-104913,TEC-PH-10000923,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",Technology,Phones
CA-2014-145800,FUR-TA-10001539,Chromcraft Rectangular Conference Tables,Furniture,Tables
CA-2016-125850,OFF-LA-10003498,Avery 475,Office Supplies,Labels
CA-2016-125850,OFF-LA-10004484,Avery 476,Office Supplies,Labels
CA-2016-118514,FUR-CH-10000015,Hon Multipurpose Stacking Arm Chairs,Furniture,Chairs
CA-2015-150749,OFF-AR-10003732,Newell 333,Office Supplies,Art
CA-2014-163748,OFF-AP-10004052,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",Office Supplies,Appliances
CA-2014-163748,TEC-CO-10002095,Hewlett Packard 610 Color Digital Copier / Printer,Technology,Copiers
CA-2015-119634,FUR-FU-10004270,"Executive Impressions 13"" Clairmont Wall Clock",Furniture,Furnishings
CA-2015-149300,TEC-MA-10000423,Texas Instruments TI-34 Scientific Calculator,Technology,Machines
US-2016-111528,OFF-ST-10001526,Iceberg Mobile Mega Data/Printer Cart ,Office Supplies,Storage
US-2016-111528,OFF-BI-10002194,Cardinal Hold-It CD Pocket,Office Supplies,Binders
CA-2017-158169,OFF-AP-10000828,Avanti 4.4 Cu. Ft. Refrigerator,Office Supplies,Appliances
CA-2017-158169,FUR-FU-10001473,DAX Wood Document Frame,Furniture,Furnishings
CA-2015-162047,FUR-CH-10004983,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,Furniture,Chairs
CA-2015-117772,OFF-ST-10003994,"Belkin 19"" Center-Weighted Shelf, Gray",Office Supplies,Storage
US-2014-126340,TEC-PH-10004447,Toshiba IPT2010-SD IP Telephone,Technology,Phones
CA-2016-149685,OFF-LA-10004545,Avery 50,Office Supplies,Labels
CA-2017-126396,TEC-AC-10003116,Memorex Froggy Flash Drive 8 GB,Technology,Accessories
CA-2015-154900,OFF-LA-10001641,Avery 518,Office Supplies,Labels
CA-2015-154900,OFF-PA-10002377,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",Office Supplies,Paper
CA-2015-103835,FUR-FU-10000010,"DAX Value U-Channel Document Frames, Easel Back",Furniture,Furnishings
CA-2015-103835,OFF-AP-10002651,Hoover Upright Vacuum With Dirt Cup,Office Supplies,Appliances
CA-2015-158939,TEC-CO-10002313,Canon PC1080F Personal Copier,Technology,Copiers
CA-2016-117408,OFF-ST-10001580,Super Decoflex Portable Personal File,Office Supplies,Storage
CA-2016-142398,FUR-CH-10001545,Hon Comfortask Task/Swivel Chairs,Furniture,Chairs
CA-2016-142398,OFF-BI-10004826,JM Magazine Binder,Office Supplies,Binders
CA-2016-105277,OFF-BI-10000301,GBC Instant Report Kit,Office Supplies,Binders
CA-2016-112060,OFF-PA-10000994,Xerox 1915,Office Supplies,Paper
CA-2014-105270,OFF-AR-10003156,50 Colored Long Pencils,Office Supplies,Art
CA-2014-105270,FUR-CH-10000988,Hon Olson Stacker Stools,Furniture,Chairs
US-2015-159513,TEC-MA-10003329,"Vtech AT&T CL2940 Corded Speakerphone, Black",Technology,Machines
CA-2015-155586,OFF-AR-10001547,Newell 311,Office Supplies,Art
CA-2015-155586,OFF-EN-10003072,Peel & Seel Envelopes,Office Supplies,Envelopes
CA-2015-155586,OFF-PA-10000726,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",Office Supplies,Paper
CA-2017-141117,FUR-BO-10001972,O'Sullivan 4-Shelf Bookcase in Odessa Pine,Furniture,Bookcases
CA-2017-141117,OFF-SU-10004664,Acme Softgrip Scissors,Office Supplies,Supplies
CA-2017-141117,OFF-BI-10003676,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",Office Supplies,Binders
CA-2017-141117,OFF-AR-10003727,Berol Giant Pencil Sharpener,Office Supplies,Art
CA-2017-115070,FUR-FU-10003829,Stackable Trays,Furniture,Furnishings
CA-2017-115070,OFF-BI-10003712,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",Office Supplies,Binders
CA-2017-140186,OFF-FA-10002280,Advantus Plastic Paper Clips,Office Supplies,Fasteners
CA-2017-140186,FUR-CH-10002961,"Leather Task Chair, Black",Furniture,Chairs
CA-2017-140186,OFF-AP-10002578,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",Office Supplies,Appliances
CA-2017-140186,FUR-FU-10004848,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",Furniture,Furnishings
CA-2017-140186,OFF-BI-10003364,Binding Machine Supplies,Office Supplies,Binders
CA-2014-124856,OFF-ST-10002615,"Dual Level, Single-Width Filing Carts",Office Supplies,Storage
CA-2014-124856,FUR-FU-10000521,"Seth Thomas 14"" Putty-Colored Wall Clock",Furniture,Furnishings
CA-2014-124856,OFF-LA-10000121,Avery 48,Office Supplies,Labels
CA-2014-124856,OFF-PA-10001289,White Computer Printout Paper by Universal,Office Supplies,Paper
CA-2014-166716,FUR-CH-10004495,"Global Leather and Oak Executive Chair, Black",Furniture,Chairs
CA-2014-123225,TEC-PH-10000895,Polycom VVX 310 VoIP phone,Technology,Phones
CA-2014-123225,OFF-PA-10000552,Xerox 200,Office Supplies,Paper
CA-2015-163440,TEC-PH-10000376,Square Credit Card Reader,Technology,Phones
US-2017-106796,OFF-AR-10003504,Newell 347,Office Supplies,Art
CA-2017-113873,OFF-ST-10000943,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,Office Supplies,Storage
CA-2017-113873,FUR-BO-10003441,"Bush Westfield Collection Bookcases, Fully Assembled",Furniture,Bookcases
CA-2016-149783,OFF-PA-10002195,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",Office Supplies,Paper
CA-2016-149783,OFF-AP-10001205,Belkin 5 Outlet SurgeMaster Power Centers,Office Supplies,Appliances
CA-2016-149783,OFF-AR-10002987,Prismacolor Color Pencil Set,Office Supplies,Art
CA-2016-125017,FUR-FU-10000723,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",Furniture,Furnishings
US-2015-163279,OFF-PA-10003127,Easy-staple paper,Office Supplies,Paper
US-2015-163279,FUR-FU-10000747,Tenex B1-RE Series Chair Mats for Low Pile Carpets,Furniture,Furnishings
US-2015-163279,TEC-PH-10001795,ClearOne CHATAttach 160 - speaker phone,Technology,Phones
CA-2015-150196,OFF-PA-10003797,Xerox 209,Office Supplies,Paper
US-2015-106495,TEC-AC-10002718,Belkin Standard 104 key USB Keyboard,Technology,Accessories
CA-2014-124730,TEC-PH-10002170,ClearSounds CSC500 Amplified Spirit Phone Corded phone,Technology,Phones
CA-2014-124730,OFF-BI-10001078,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",Office Supplies,Binders
CA-2014-124730,OFF-BI-10001031,Pressboard Data Binders by Wilson Jones,Office Supplies,Binders
CA-2014-124730,OFF-LA-10001158,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",Office Supplies,Labels
CA-2014-124730,OFF-LA-10001613,Avery File Folder Labels,Office Supplies,Labels
CA-2017-117632,OFF-SU-10000157,Compact Automatic Electric Letter Opener,Office Supplies,Supplies
CA-2017-117632,OFF-AP-10004868,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,Office Supplies,Appliances
CA-2017-117632,FUR-TA-10001520,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",Furniture,Tables
CA-2017-117632,OFF-BI-10001900,"DXL Angle-View Binders with Locking Rings, Black",Office Supplies,Binders
CA-2014-115056,OFF-AP-10003971,Belkin 6 Outlet Metallic Surge Strip,Office Supplies,Appliances
CA-2017-161067,OFF-PA-10000418,Xerox 189,Office Supplies,Paper
CA-2017-161067,FUR-CH-10004626,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,Furniture,Chairs
CA-2017-161067,FUR-CH-10004860,Global Low Back Tilter Chair,Furniture,Chairs
CA-2017-161067,OFF-AR-10003251,Prang Drawing Pencil Set,Office Supplies,Art
CA-2016-122063,FUR-TA-10004575,Hon 5100 Series Wood Tables,Furniture,Tables
CA-2016-122063,FUR-CH-10004754,"Global Stack Chair with Arms, Black",Furniture,Chairs
CA-2015-111206,TEC-AC-10003095,Logitech G35 7.1-Channel Surround Sound Headset,Technology,Accessories
CA-2016-142895,OFF-LA-10000262,Avery 494,Office Supplies,Labels
CA-2016-142895,FUR-CH-10002961,"Leather Task Chair, Black",Furniture,Chairs
CA-2015-101868,OFF-BI-10003876,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",Office Supplies,Binders
CA-2015-101868,OFF-BI-10002133,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",Office Supplies,Binders
CA-2015-101868,TEC-AC-10004396,Logitech Keyboard K120,Technology,Accessories
CA-2017-133207,TEC-PH-10004100,Griffin GC17055 Auxiliary Audio Cable,Technology,Phones
CA-2015-132948,OFF-ST-10000636,Rogers Profile Extra Capacity Storage Tub,Office Supplies,Storage
CA-2015-134992,OFF-PA-10001972,Xerox 214,Office Supplies,Paper
CA-2015-134992,FUR-FU-10002554,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",Furniture,Furnishings
CA-2015-126725,TEC-PH-10003174,RCA ViSYS 25825 Wireless digital phone,Technology,Phones
CA-2015-126725,OFF-ST-10001418,Carina Media Storage Towers in Natural & Black,Office Supplies,Storage
CA-2015-126725,FUR-FU-10002813,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",Furniture,Furnishings
CA-2015-126725,OFF-ST-10000129,Fellowes Recycled Storage Drawers,Office Supplies,Storage
CA-2015-126725,OFF-PA-10001639,Xerox 203,Office Supplies,Paper
CA-2015-126725,FUR-CH-10001708,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,Furniture,Chairs
CA-2015-126725,FUR-FU-10001591,Advantus Panel Wall Certificate Holder - 8.5x11,Furniture,Furnishings
CA-2015-121783,OFF-AP-10003849,Hoover Shoulder Vac Commercial Portable Vacuum,Office Supplies,Appliances
CA-2015-121783,OFF-ST-10000078,Tennsco 6- and 18-Compartment Lockers,Office Supplies,Storage
CA-2015-121783,TEC-CO-10001571,Sharp 1540cs Digital Laser Copier,Technology,Copiers
CA-2015-121783,OFF-BI-10001658,GBC Standard Therm-A-Bind Covers,Office Supplies,Binders
CA-2015-121783,FUR-FU-10004351,Staple-based wall hangings,Furniture,Furnishings
US-2014-138835,OFF-BI-10003314,Tuff Stuff Recycled Round Ring Binders,Office Supplies,Binders
CA-2015-112214,OFF-ST-10001505,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",Office Supplies,Storage
CA-2015-112214,OFF-SU-10003567,Stiletto Hand Letter Openers,Office Supplies,Supplies
CA-2015-112214,OFF-BI-10002982,Avery Self-Adhesive Photo Pockets for Polaroid Photos,Office Supplies,Binders
CA-2015-112214,FUR-FU-10002364,"Eldon Expressions Wood Desk Accessories, Oak",Furniture,Furnishings
US-2017-153255,FUR-BO-10004218,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",Furniture,Bookcases
CA-2015-108119,FUR-TA-10002530,"Iceberg OfficeWorks 42"" Round Tables",Furniture,Tables
CA-2015-157434,OFF-PA-10001526,Xerox 1949,Office Supplies,Paper
CA-2016-101525,OFF-PA-10001497,Xerox 1914,Office Supplies,Paper
CA-2016-101525,OFF-PA-10003936,Xerox 1994,Office Supplies,Paper
CA-2016-101525,OFF-AR-10000716,DIXON Ticonderoga Erasable Checking Pencils,Office Supplies,Art
US-2014-117968,OFF-AP-10002765,Fellowes Advanced Computer Series Surge Protectors,Office Supplies,Appliances
US-2014-117968,OFF-AR-10004165,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",Office Supplies,Art
US-2014-117968,FUR-CH-10002335,Hon GuestStacker Chair,Furniture,Chairs
CA-2016-158211,OFF-AR-10004078,Newell 312,Office Supplies,Art
CA-2016-158211,OFF-BI-10002026,Avery Arch Ring Binders,Office Supplies,Binders
CA-2016-152247,FUR-CH-10001215,Global Troy Executive Leather Low-Back Tilter,Furniture,Chairs
CA-2016-128223,FUR-TA-10001771,"Bush Cubix Conference Tables, Fully Assembled",Furniture,Tables
CA-2016-154235,FUR-FU-10004006,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",Furniture,Furnishings
CA-2017-129910,OFF-ST-10003282,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",Office Supplies,Storage
CA-2017-133095,OFF-BI-10002353,GBC VeloBind Cover Sets,Office Supplies,Binders
CA-2017-133095,OFF-BI-10004141,Insertable Tab Indexes For Data Binders,Office Supplies,Binders
CA-2015-130554,OFF-AR-10001954,Newell 331,Office Supplies,Art
CA-2014-152443,OFF-BI-10001071,GBC ProClick Punch Binding System,Office Supplies,Binders
CA-2014-152443,OFF-PA-10003022,Xerox 1992,Office Supplies,Paper
CA-2014-152443,OFF-AP-10001293,Belkin 8 Outlet Surge Protector,Office Supplies,Appliances
CA-2016-133319,OFF-PA-10001815,Xerox 1885,Office Supplies,Paper
CA-2016-133935,FUR-CH-10001215,Global Troy Executive Leather Low-Back Tilter,Furniture,Chairs
CA-2016-133935,OFF-PA-10000100,Xerox 1945,Office Supplies,Paper
CA-2016-133935,FUR-CH-10002880,"Global High-Back Leather Tilter, Burgundy",Furniture,Chairs
CA-2016-136301,FUR-FU-10004712,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",Furniture,Furnishings
CA-2016-136301,OFF-SU-10000151,High Speed Automatic Electric Letter Opener,Office Supplies,Supplies
US-2014-109456,OFF-BI-10000136,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,Office Supplies,Binders
US-2014-109456,TEC-AC-10003610,Logitech Illuminated - Keyboard,Technology,Accessories
CA-2017-151596,OFF-ST-10001837,"SAFCO Mobile Desk Side File, Wire Frame",Office Supplies,Storage
CA-2015-147879,OFF-PA-10001952,Xerox 1902,Office Supplies,Paper
CA-2016-166625,OFF-BI-10002414,GBC ProClick Spines for 32-Hole Punch,Office Supplies,Binders
CA-2016-146157,OFF-PA-10001790,Xerox 1910,Office Supplies,Paper
CA-2016-146157,OFF-ST-10001590,"Tenex Personal Project File with Scoop Front Design, Black",Office Supplies,Storage
CA-2016-146157,TEC-AC-10003657,Lenovo 17-Key USB Numeric Keypad,Technology,Accessories
CA-2017-159954,OFF-BI-10004876,Wilson Jones Suede Grain Vinyl Binders,Office Supplies,Binders
CA-2017-100825,OFF-ST-10003123,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,Office Supplies,Storage
CA-2014-168305,OFF-LA-10003498,Avery 475,Office Supplies,Labels
CA-2014-168305,OFF-PA-10004947,Easy-staple paper,Office Supplies,Paper
CA-2016-167682,FUR-FU-10003799,"Seth Thomas 13 1/2"" Wall Clock",Furniture,Furnishings
CA-2016-167682,TEC-PH-10000673,Plantronics Voyager Pro HD - Bluetooth Headset,Technology,Phones
CA-2017-108000,OFF-EN-10002621,Staple envelope,Office Supplies,Envelopes
CA-2015-146465,OFF-BI-10004528,Cardinal Poly Pocket Divider Pockets for Ring Binders,Office Supplies,Binders
CA-2016-159639,FUR-FU-10001889,Ultra Door Pull Handle,Furniture,Furnishings
